id,data_subject_id,proto,service,flag,src_bytes,dst_bytes,text,label,region
4291,flow-004290,icmp,http,RSTR,1050,1639,icmp http RSTR 1050->1639 normal,normal,Northern Territory
4292,flow-004291,udp,dns,SF,1155,1530,udp dns SF 1155->1530 attack,attack,Northern Territory
4293,flow-004292,udp,ssl,SF,912,1079,udp ssl SF 912->1079 normal,normal,ACT
4294,flow-004293,icmp,dns,S0,1392,727,icmp dns S0 1392->727 normal,normal,ACT
4295,flow-004294,icmp,other,S1,854,1879,icmp other S1 854->1879 normal,normal,Tasmania
4296,flow-004295,udp,ssh,SF,408,903,udp ssh SF 408->903 normal,normal,Victoria
4297,flow-004296,udp,ssl,RSTO,1059,3,udp ssl RSTO 1059->3 normal,normal,Victoria
4298,flow-004297,icmp,http,SF,587,1484,icmp http SF 587->1484 attack,attack,Western Australia
4299,flow-004298,udp,http,RSTO,80,367,udp http RSTO 80->367 attack,attack,Tasmania
4300,flow-004299,udp,dns,RSTR,708,493,udp dns RSTR 708->493 normal,normal,Western Australia
4301,flow-004300,udp,ssl,REJ,872,590,udp ssl REJ 872->590 normal,normal,ACT
4302,flow-004301,tcp,ssh,SF,26,152,tcp ssh SF 26->152 normal,normal,Northern Territory
4303,flow-004302,udp,other,SF,1089,1167,udp other SF 1089->1167 normal,normal,Tasmania
4304,flow-004303,icmp,http,SF,931,98,icmp http SF 931->98 normal,normal,New South Wales
4305,flow-004304,icmp,other,SF,635,264,icmp other SF 635->264 normal,normal,Victoria
4306,flow-004305,udp,ssh,SF,683,974,udp ssh SF 683->974 normal,normal,South Australia
4307,flow-004306,tcp,http,S0,201,1722,tcp http S0 201->1722 normal,normal,Victoria
4308,flow-004307,udp,other,SF,775,1600,udp other SF 775->1600 normal,normal,ACT
4309,flow-004308,tcp,ssh,RSTR,1188,145,tcp ssh RSTR 1188->145 normal,normal,Victoria
4310,flow-004309,tcp,ftp,REJ,841,84,tcp ftp REJ 841->84 normal,normal,Queensland
4311,flow-004310,icmp,dns,SF,711,1180,icmp dns SF 711->1180 normal,normal,Queensland
4312,flow-004311,icmp,ssl,S1,589,516,icmp ssl S1 589->516 normal,normal,ACT
4313,flow-004312,tcp,smtp,S1,378,391,tcp smtp S1 378->391 normal,normal,New South Wales
4314,flow-004313,icmp,smtp,RSTR,972,619,icmp smtp RSTR 972->619 normal,normal,South Australia
4315,flow-004314,tcp,ftp,REJ,529,1668,tcp ftp REJ 529->1668 normal,normal,New South Wales
4316,flow-004315,icmp,dns,S0,1220,201,icmp dns S0 1220->201 normal,normal,Western Australia
4317,flow-004316,tcp,smtp,RSTR,1899,385,tcp smtp RSTR 1899->385 attack,attack,Northern Territory
4318,flow-004317,tcp,smtp,RSTR,25,830,tcp smtp RSTR 25->830 attack,attack,South Australia
4319,flow-004318,tcp,dns,S0,529,362,tcp dns S0 529->362 normal,normal,Queensland
4320,flow-004319,tcp,smtp,SF,897,1425,tcp smtp SF 897->1425 normal,normal,Northern Territory
4321,flow-004320,icmp,smtp,S1,910,6,icmp smtp S1 910->6 normal,normal,Queensland
4322,flow-004321,icmp,ssh,RSTR,851,11,icmp ssh RSTR 851->11 attack,attack,New South Wales
4323,flow-004322,udp,ssh,REJ,867,476,udp ssh REJ 867->476 normal,normal,Tasmania
4324,flow-004323,udp,other,RSTO,483,529,udp other RSTO 483->529 normal,normal,New South Wales
4325,flow-004324,icmp,smtp,S1,1604,267,icmp smtp S1 1604->267 normal,normal,South Australia
4326,flow-004325,icmp,ftp,SF,826,557,icmp ftp SF 826->557 attack,attack,ACT
4327,flow-004326,tcp,http,S1,1234,700,tcp http S1 1234->700 normal,normal,Victoria
4328,flow-004327,tcp,dns,REJ,1240,832,tcp dns REJ 1240->832 normal,normal,Queensland
4329,flow-004328,udp,ftp,S0,1384,641,udp ftp S0 1384->641 normal,normal,South Australia
4330,flow-004329,icmp,other,RSTO,976,818,icmp other RSTO 976->818 normal,normal,New South Wales
4331,flow-004330,udp,dns,RSTO,517,804,udp dns RSTO 517->804 normal,normal,Queensland
4332,flow-004331,tcp,other,S1,958,697,tcp other S1 958->697 normal,normal,New South Wales
4333,flow-004332,tcp,other,S1,53,1153,tcp other S1 53->1153 normal,normal,ACT
4334,flow-004333,icmp,smtp,S1,131,118,icmp smtp S1 131->118 normal,normal,Victoria
4335,flow-004334,icmp,smtp,S0,787,219,icmp smtp S0 787->219 normal,normal,Queensland
4336,flow-004335,tcp,http,S1,150,302,tcp http S1 150->302 normal,normal,Western Australia
4337,flow-004336,tcp,ssl,S1,1449,986,tcp ssl S1 1449->986 normal,normal,South Australia
4338,flow-004337,tcp,ftp,REJ,1206,1273,tcp ftp REJ 1206->1273 normal,normal,Victoria
4339,flow-004338,udp,http,S1,132,628,udp http S1 132->628 normal,normal,Western Australia
4340,flow-004339,tcp,ssh,S1,1588,480,tcp ssh S1 1588->480 normal,normal,New South Wales
4341,flow-004340,tcp,other,S0,441,224,tcp other S0 441->224 normal,normal,Victoria
4342,flow-004341,tcp,other,S1,1216,1140,tcp other S1 1216->1140 attack,attack,Northern Territory
4343,flow-004342,icmp,ssh,RSTO,276,181,icmp ssh RSTO 276->181 normal,normal,South Australia
4344,flow-004343,icmp,dns,S1,203,791,icmp dns S1 203->791 normal,normal,Victoria
4345,flow-004344,udp,ssl,S0,463,454,udp ssl S0 463->454 normal,normal,Northern Territory
4346,flow-004345,udp,http,SF,377,391,udp http SF 377->391 normal,normal,New South Wales
4347,flow-004346,tcp,other,RSTR,383,2,tcp other RSTR 383->2 normal,normal,South Australia
4348,flow-004347,tcp,other,S1,1313,1186,tcp other S1 1313->1186 normal,normal,Northern Territory
4349,flow-004348,icmp,ftp,S0,784,227,icmp ftp S0 784->227 normal,normal,Queensland
4350,flow-004349,icmp,http,RSTO,117,1074,icmp http RSTO 117->1074 normal,normal,Queensland
4351,flow-004350,icmp,ssh,S0,659,815,icmp ssh S0 659->815 attack,attack,Western Australia
4352,flow-004351,tcp,http,REJ,211,1130,tcp http REJ 211->1130 normal,normal,New South Wales
4353,flow-004352,icmp,ssl,S0,66,793,icmp ssl S0 66->793 attack,attack,South Australia
4354,flow-004353,udp,dns,RSTR,782,297,udp dns RSTR 782->297 normal,normal,Northern Territory
4355,flow-004354,tcp,dns,S1,410,1758,tcp dns S1 410->1758 normal,normal,Queensland
4356,flow-004355,tcp,smtp,RSTR,139,1204,tcp smtp RSTR 139->1204 normal,normal,Victoria
4357,flow-004356,udp,ftp,REJ,109,466,udp ftp REJ 109->466 normal,normal,New South Wales
4358,flow-004357,tcp,ssh,S0,1364,1009,tcp ssh S0 1364->1009 attack,attack,Tasmania
4359,flow-004358,udp,smtp,RSTO,1284,764,udp smtp RSTO 1284->764 normal,normal,Queensland
4360,flow-004359,icmp,other,RSTO,881,1248,icmp other RSTO 881->1248 normal,normal,Queensland
4361,flow-004360,tcp,dns,S0,1021,417,tcp dns S0 1021->417 attack,attack,Northern Territory
4362,flow-004361,tcp,dns,S0,614,1119,tcp dns S0 614->1119 normal,normal,ACT
4363,flow-004362,udp,ftp,S0,149,1803,udp ftp S0 149->1803 normal,normal,Tasmania
4364,flow-004363,tcp,smtp,SF,605,943,tcp smtp SF 605->943 normal,normal,Western Australia
4365,flow-004364,icmp,other,RSTO,94,138,icmp other RSTO 94->138 attack,attack,Tasmania
4366,flow-004365,tcp,dns,SF,1071,345,tcp dns SF 1071->345 normal,normal,ACT
4367,flow-004366,udp,other,REJ,364,711,udp other REJ 364->711 normal,normal,South Australia
4368,flow-004367,udp,ftp,S1,1260,934,udp ftp S1 1260->934 normal,normal,ACT
4369,flow-004368,tcp,ssh,RSTO,21,1648,tcp ssh RSTO 21->1648 attack,attack,South Australia
4370,flow-004369,udp,ssh,REJ,926,390,udp ssh REJ 926->390 normal,normal,New South Wales
4371,flow-004370,udp,ssl,S0,650,700,udp ssl S0 650->700 normal,normal,Tasmania
4372,flow-004371,icmp,ssh,REJ,236,1045,icmp ssh REJ 236->1045 attack,attack,Tasmania
4373,flow-004372,icmp,ssl,RSTO,223,970,icmp ssl RSTO 223->970 normal,normal,Victoria
4374,flow-004373,icmp,dns,RSTR,1061,21,icmp dns RSTR 1061->21 normal,normal,ACT
4375,flow-004374,tcp,ssh,SF,1415,152,tcp ssh SF 1415->152 normal,normal,New South Wales
4376,flow-004375,tcp,ftp,S1,950,413,tcp ftp S1 950->413 normal,normal,Western Australia
4377,flow-004376,tcp,ssl,REJ,1131,426,tcp ssl REJ 1131->426 normal,normal,Queensland
4378,flow-004377,tcp,ssl,REJ,1359,43,tcp ssl REJ 1359->43 normal,normal,ACT
4379,flow-004378,icmp,ftp,REJ,568,857,icmp ftp REJ 568->857 normal,normal,Queensland
4380,flow-004379,icmp,ftp,SF,1245,1478,icmp ftp SF 1245->1478 normal,normal,Tasmania
4381,flow-004380,icmp,ftp,REJ,1098,619,icmp ftp REJ 1098->619 attack,attack,Northern Territory
4382,flow-004381,tcp,other,SF,830,296,tcp other SF 830->296 normal,normal,Northern Territory
4383,flow-004382,icmp,http,RSTO,316,868,icmp http RSTO 316->868 attack,attack,Queensland
4384,flow-004383,udp,http,RSTR,1111,483,udp http RSTR 1111->483 normal,normal,Northern Territory
4385,flow-004384,tcp,ssl,S0,578,1287,tcp ssl S0 578->1287 attack,attack,Victoria
4386,flow-004385,udp,dns,REJ,590,737,udp dns REJ 590->737 normal,normal,ACT
4387,flow-004386,icmp,dns,RSTO,655,2115,icmp dns RSTO 655->2115 normal,normal,Tasmania
4388,flow-004387,udp,ssh,REJ,739,903,udp ssh REJ 739->903 normal,normal,South Australia
4389,flow-004388,icmp,other,RSTR,396,1375,icmp other RSTR 396->1375 normal,normal,Victoria
4390,flow-004389,tcp,ftp,RSTR,211,179,tcp ftp RSTR 211->179 normal,normal,New South Wales
4391,flow-004390,icmp,smtp,S0,607,1014,icmp smtp S0 607->1014 normal,normal,New South Wales
4392,flow-004391,udp,ftp,REJ,935,1132,udp ftp REJ 935->1132 normal,normal,Queensland
4393,flow-004392,tcp,other,RSTR,68,659,tcp other RSTR 68->659 attack,attack,Western Australia
4394,flow-004393,udp,ftp,S0,1071,812,udp ftp S0 1071->812 normal,normal,South Australia
4395,flow-004394,udp,http,S1,794,529,udp http S1 794->529 normal,normal,Northern Territory
4396,flow-004395,udp,other,S0,527,1428,udp other S0 527->1428 attack,attack,ACT
4397,flow-004396,udp,other,RSTO,1291,833,udp other RSTO 1291->833 normal,normal,Northern Territory
4398,flow-004397,icmp,other,REJ,1292,14,icmp other REJ 1292->14 normal,normal,ACT
4399,flow-004398,tcp,dns,RSTO,445,444,tcp dns RSTO 445->444 normal,normal,South Australia
4400,flow-004399,icmp,ssh,SF,848,1468,icmp ssh SF 848->1468 normal,normal,New South Wales
4401,flow-004400,udp,smtp,SF,771,143,udp smtp SF 771->143 attack,attack,ACT
4402,flow-004401,udp,dns,SF,391,53,udp dns SF 391->53 attack,attack,Northern Territory
4403,flow-004402,icmp,smtp,RSTO,212,630,icmp smtp RSTO 212->630 normal,normal,Tasmania
4404,flow-004403,udp,smtp,S1,591,191,udp smtp S1 591->191 normal,normal,Tasmania
4405,flow-004404,tcp,smtp,SF,551,1097,tcp smtp SF 551->1097 normal,normal,Western Australia
4406,flow-004405,icmp,ssl,S1,804,216,icmp ssl S1 804->216 normal,normal,Queensland
4407,flow-004406,icmp,other,RSTR,528,181,icmp other RSTR 528->181 normal,normal,ACT
4408,flow-004407,tcp,ssl,S0,60,672,tcp ssl S0 60->672 attack,attack,ACT
4409,flow-004408,tcp,smtp,RSTR,1202,440,tcp smtp RSTR 1202->440 attack,attack,Western Australia
4410,flow-004409,udp,other,RSTO,1219,504,udp other RSTO 1219->504 attack,attack,New South Wales
4411,flow-004410,udp,ssl,RSTO,462,269,udp ssl RSTO 462->269 normal,normal,Northern Territory
4412,flow-004411,icmp,smtp,RSTO,384,1618,icmp smtp RSTO 384->1618 normal,normal,Victoria
4413,flow-004412,tcp,ssh,RSTO,82,1186,tcp ssh RSTO 82->1186 normal,normal,Tasmania
4414,flow-004413,tcp,other,RSTO,122,1231,tcp other RSTO 122->1231 attack,attack,Victoria
4415,flow-004414,tcp,http,S0,794,417,tcp http S0 794->417 attack,attack,New South Wales
4416,flow-004415,icmp,ssh,RSTO,1520,2098,icmp ssh RSTO 1520->2098 normal,normal,ACT
4417,flow-004416,udp,other,SF,494,993,udp other SF 494->993 normal,normal,Western Australia
4418,flow-004417,tcp,dns,SF,892,1040,tcp dns SF 892->1040 normal,normal,Northern Territory
4419,flow-004418,tcp,ssh,SF,761,42,tcp ssh SF 761->42 normal,normal,Queensland
4420,flow-004419,tcp,ftp,RSTR,123,1563,tcp ftp RSTR 123->1563 normal,normal,Northern Territory
4421,flow-004420,icmp,smtp,S1,661,645,icmp smtp S1 661->645 attack,attack,Tasmania
4422,flow-004421,udp,other,S0,995,414,udp other S0 995->414 normal,normal,Victoria
4423,flow-004422,udp,http,S1,1215,456,udp http S1 1215->456 normal,normal,South Australia
4424,flow-004423,udp,other,RSTR,1429,678,udp other RSTR 1429->678 normal,normal,ACT
4425,flow-004424,udp,smtp,RSTR,523,1483,udp smtp RSTR 523->1483 normal,normal,Northern Territory
4426,flow-004425,udp,ssl,RSTR,588,1310,udp ssl RSTR 588->1310 normal,normal,New South Wales
4427,flow-004426,udp,dns,REJ,801,795,udp dns REJ 801->795 normal,normal,South Australia
4428,flow-004427,udp,dns,SF,499,982,udp dns SF 499->982 normal,normal,Victoria
4429,flow-004428,tcp,other,REJ,1094,1245,tcp other REJ 1094->1245 attack,attack,Queensland
4430,flow-004429,udp,http,SF,803,884,udp http SF 803->884 normal,normal,South Australia
4431,flow-004430,icmp,ssl,REJ,944,1225,icmp ssl REJ 944->1225 attack,attack,New South Wales
4432,flow-004431,tcp,smtp,REJ,1115,194,tcp smtp REJ 1115->194 normal,normal,Tasmania
4433,flow-004432,icmp,ssl,REJ,495,1029,icmp ssl REJ 495->1029 normal,normal,ACT
4434,flow-004433,tcp,ssl,S0,901,988,tcp ssl S0 901->988 normal,normal,New South Wales
4435,flow-004434,icmp,dns,RSTR,1414,568,icmp dns RSTR 1414->568 attack,attack,New South Wales
4436,flow-004435,tcp,smtp,S1,122,534,tcp smtp S1 122->534 normal,normal,New South Wales
4437,flow-004436,udp,smtp,REJ,1964,784,udp smtp REJ 1964->784 attack,attack,ACT
4438,flow-004437,udp,ssh,RSTR,667,1678,udp ssh RSTR 667->1678 normal,normal,Tasmania
4439,flow-004438,udp,ftp,S1,298,702,udp ftp S1 298->702 attack,attack,Western Australia
4440,flow-004439,udp,ssh,REJ,515,660,udp ssh REJ 515->660 normal,normal,South Australia
4441,flow-004440,udp,smtp,S1,971,998,udp smtp S1 971->998 normal,normal,Tasmania
4442,flow-004441,udp,ssl,REJ,181,514,udp ssl REJ 181->514 normal,normal,Queensland
4443,flow-004442,tcp,http,S0,1041,1381,tcp http S0 1041->1381 normal,normal,South Australia
4444,flow-004443,tcp,http,S0,919,694,tcp http S0 919->694 normal,normal,ACT
4445,flow-004444,udp,http,RSTR,359,257,udp http RSTR 359->257 normal,normal,Queensland
4446,flow-004445,icmp,ftp,S1,502,1195,icmp ftp S1 502->1195 normal,normal,Northern Territory
4447,flow-004446,icmp,ssl,S0,527,786,icmp ssl S0 527->786 attack,attack,Northern Territory
4448,flow-004447,icmp,other,RSTO,1292,854,icmp other RSTO 1292->854 normal,normal,Queensland
4449,flow-004448,tcp,dns,RSTR,382,133,tcp dns RSTR 382->133 normal,normal,South Australia
4450,flow-004449,icmp,dns,RSTR,392,1463,icmp dns RSTR 392->1463 normal,normal,New South Wales
4451,flow-004450,udp,ssl,S1,1418,1092,udp ssl S1 1418->1092 attack,attack,Western Australia
4452,flow-004451,icmp,ssl,S0,745,1902,icmp ssl S0 745->1902 normal,normal,South Australia
4453,flow-004452,icmp,http,RSTO,788,1557,icmp http RSTO 788->1557 attack,attack,South Australia
4454,flow-004453,udp,dns,S1,806,378,udp dns S1 806->378 normal,normal,Queensland
4455,flow-004454,udp,http,SF,905,161,udp http SF 905->161 normal,normal,Queensland
4456,flow-004455,udp,other,S1,1206,560,udp other S1 1206->560 normal,normal,ACT
4457,flow-004456,tcp,http,SF,108,43,tcp http SF 108->43 normal,normal,Northern Territory
4458,flow-004457,tcp,other,RSTO,490,632,tcp other RSTO 490->632 normal,normal,Victoria
4459,flow-004458,tcp,http,REJ,458,1021,tcp http REJ 458->1021 normal,normal,South Australia
4460,flow-004459,udp,http,RSTO,1200,2562,udp http RSTO 1200->2562 normal,normal,Queensland
4461,flow-004460,icmp,ssh,REJ,2,1097,icmp ssh REJ 2->1097 attack,attack,Victoria
4462,flow-004461,icmp,smtp,REJ,838,763,icmp smtp REJ 838->763 attack,attack,Northern Territory
4463,flow-004462,tcp,ftp,S1,1433,1129,tcp ftp S1 1433->1129 normal,normal,Tasmania
4464,flow-004463,tcp,ftp,S1,356,137,tcp ftp S1 356->137 normal,normal,ACT
4465,flow-004464,icmp,other,RSTR,300,841,icmp other RSTR 300->841 attack,attack,Northern Territory
4466,flow-004465,udp,http,S1,449,2744,udp http S1 449->2744 normal,normal,Northern Territory
4467,flow-004466,udp,dns,S0,537,404,udp dns S0 537->404 normal,normal,Queensland
4468,flow-004467,icmp,http,RSTR,546,912,icmp http RSTR 546->912 normal,normal,Queensland
4469,flow-004468,icmp,ftp,REJ,498,478,icmp ftp REJ 498->478 attack,attack,New South Wales
4470,flow-004469,tcp,ssl,S0,857,172,tcp ssl S0 857->172 normal,normal,Queensland
4471,flow-004470,icmp,dns,RSTO,633,877,icmp dns RSTO 633->877 attack,attack,Victoria
4472,flow-004471,icmp,ftp,S0,1275,2197,icmp ftp S0 1275->2197 normal,normal,Northern Territory
4473,flow-004472,icmp,ssh,REJ,176,127,icmp ssh REJ 176->127 normal,normal,Western Australia
4474,flow-004473,icmp,smtp,S0,354,779,icmp smtp S0 354->779 normal,normal,New South Wales
4475,flow-004474,icmp,ssl,SF,287,643,icmp ssl SF 287->643 normal,normal,Victoria
4476,flow-004475,udp,ssh,REJ,362,372,udp ssh REJ 362->372 normal,normal,New South Wales
4477,flow-004476,tcp,other,RSTO,430,328,tcp other RSTO 430->328 normal,normal,Victoria
4478,flow-004477,tcp,http,REJ,3,1291,tcp http REJ 3->1291 attack,attack,Victoria
4479,flow-004478,tcp,dns,RSTO,1198,901,tcp dns RSTO 1198->901 normal,normal,ACT
4480,flow-004479,icmp,other,S1,905,1295,icmp other S1 905->1295 normal,normal,Western Australia
4481,flow-004480,tcp,ssh,S0,1098,1129,tcp ssh S0 1098->1129 normal,normal,Western Australia
4482,flow-004481,tcp,dns,RSTO,574,723,tcp dns RSTO 574->723 normal,normal,Tasmania
4483,flow-004482,icmp,ssl,RSTR,693,167,icmp ssl RSTR 693->167 normal,normal,South Australia
4484,flow-004483,udp,ftp,REJ,282,755,udp ftp REJ 282->755 normal,normal,New South Wales
4485,flow-004484,icmp,smtp,RSTO,551,266,icmp smtp RSTO 551->266 normal,normal,Victoria
4486,flow-004485,icmp,smtp,S0,671,1010,icmp smtp S0 671->1010 normal,normal,Northern Territory
4487,flow-004486,icmp,other,RSTO,1093,1474,icmp other RSTO 1093->1474 normal,normal,Tasmania
4488,flow-004487,icmp,other,REJ,395,306,icmp other REJ 395->306 attack,attack,Queensland
4489,flow-004488,icmp,ssl,SF,573,953,icmp ssl SF 573->953 normal,normal,Tasmania
4490,flow-004489,icmp,ssh,REJ,84,648,icmp ssh REJ 84->648 normal,normal,Tasmania
4491,flow-004490,icmp,smtp,REJ,1085,759,icmp smtp REJ 1085->759 normal,normal,ACT
4492,flow-004491,udp,http,REJ,253,572,udp http REJ 253->572 normal,normal,Northern Territory
4493,flow-004492,tcp,ssl,SF,537,1273,tcp ssl SF 537->1273 normal,normal,New South Wales
4494,flow-004493,tcp,ssl,REJ,757,198,tcp ssl REJ 757->198 normal,normal,Western Australia
4495,flow-004494,icmp,ssh,S0,648,963,icmp ssh S0 648->963 normal,normal,ACT
4496,flow-004495,icmp,ftp,S0,212,1007,icmp ftp S0 212->1007 normal,normal,ACT
4497,flow-004496,udp,smtp,RSTR,650,977,udp smtp RSTR 650->977 normal,normal,Tasmania
4498,flow-004497,icmp,ssh,S1,689,130,icmp ssh S1 689->130 normal,normal,South Australia
4499,flow-004498,udp,smtp,RSTO,434,1107,udp smtp RSTO 434->1107 attack,attack,Western Australia
4500,flow-004499,udp,dns,RSTO,456,586,udp dns RSTO 456->586 normal,normal,ACT
4501,flow-004500,icmp,dns,S0,84,42,icmp dns S0 84->42 normal,normal,Western Australia
4502,flow-004501,udp,other,RSTO,1001,1663,udp other RSTO 1001->1663 attack,attack,New South Wales
4503,flow-004502,tcp,dns,S0,414,326,tcp dns S0 414->326 normal,normal,ACT
4504,flow-004503,icmp,http,REJ,1128,429,icmp http REJ 1128->429 normal,normal,Victoria
4505,flow-004504,tcp,ssh,SF,944,335,tcp ssh SF 944->335 normal,normal,Northern Territory
4506,flow-004505,udp,smtp,RSTO,1215,119,udp smtp RSTO 1215->119 attack,attack,Queensland
4507,flow-004506,tcp,ftp,S1,556,394,tcp ftp S1 556->394 normal,normal,Northern Territory
4508,flow-004507,tcp,smtp,RSTR,1570,1900,tcp smtp RSTR 1570->1900 normal,normal,Northern Territory
4509,flow-004508,tcp,http,SF,261,1045,tcp http SF 261->1045 normal,normal,Tasmania
4510,flow-004509,tcp,http,RSTR,402,397,tcp http RSTR 402->397 attack,attack,Northern Territory
4511,flow-004510,udp,http,S0,1189,1043,udp http S0 1189->1043 normal,normal,Northern Territory
4512,flow-004511,udp,ssl,S0,398,623,udp ssl S0 398->623 normal,normal,Queensland
4513,flow-004512,tcp,dns,SF,761,530,tcp dns SF 761->530 attack,attack,Queensland
4514,flow-004513,tcp,ftp,S1,1213,590,tcp ftp S1 1213->590 normal,normal,ACT
4515,flow-004514,icmp,ssh,RSTO,131,997,icmp ssh RSTO 131->997 attack,attack,ACT
4516,flow-004515,icmp,ssl,SF,961,1219,icmp ssl SF 961->1219 normal,normal,Northern Territory
4517,flow-004516,udp,dns,RSTO,793,1608,udp dns RSTO 793->1608 attack,attack,Western Australia
4518,flow-004517,udp,smtp,REJ,387,286,udp smtp REJ 387->286 normal,normal,Tasmania
4519,flow-004518,tcp,other,S0,192,1125,tcp other S0 192->1125 normal,normal,Northern Territory
4520,flow-004519,tcp,ftp,SF,443,927,tcp ftp SF 443->927 normal,normal,Tasmania
4521,flow-004520,udp,other,REJ,255,1080,udp other REJ 255->1080 normal,normal,Queensland
4522,flow-004521,tcp,smtp,S0,387,605,tcp smtp S0 387->605 normal,normal,Queensland
4523,flow-004522,udp,other,S1,1227,68,udp other S1 1227->68 normal,normal,Northern Territory
4524,flow-004523,udp,http,REJ,836,1357,udp http REJ 836->1357 attack,attack,Victoria
4525,flow-004524,udp,ftp,RSTR,162,531,udp ftp RSTR 162->531 normal,normal,Tasmania
4526,flow-004525,udp,ssl,SF,709,1805,udp ssl SF 709->1805 normal,normal,ACT
4527,flow-004526,udp,dns,RSTO,427,306,udp dns RSTO 427->306 attack,attack,New South Wales
